season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,count
3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,470
3,0,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343,595
1,1,3,19,0,6,0,1,0.34,0.3636,0.25,0,184
2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,161
1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,88
4,1,12,21,0,0,0,2,0.36,0.3636,1,0.1045,96
2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,134
3,1,8,11,0,3,1,1,0.72,0.6515,0.45,0,253
4,1,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,884
2,0,5,5,0,2,1,1,0.4,0.4091,0.66,0.2239,29
1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,67
2,0,4,12,0,4,1,1,0.54,0.5152,0.42,0.1343,145
4,1,12,22,0,3,1,1,0.34,0.3485,0.61,0.0896,129
4,1,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,55
3,0,9,6,0,3,1,1,0.58,0.5455,0.88,0.1045,145
4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,520
1,0,1,4,0,0,0,2,0.46,0.4545,0.94,0.194,3
3,1,7,21,0,6,0,1,0.7,0.6667,0.84,0.2239,269
4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,245
4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,18
4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,468
4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,196
4,1,12,21,0,6,0,2,0.36,0.3788,1,0,209
4,1,9,2,0,0,0,1,0.48,0.4697,0.63,0,92
4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,174
1,1,2,0,0,6,0,1,0.34,0.3333,0.42,0.1642,86
4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,347
3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,23
2,1,5,6,0,5,1,1,0.54,0.5152,0.94,0.1045,135
1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61
4,1,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,30
1,1,1,1,0,3,1,1,0.3,0.2879,0.7,0.2239,13
3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,95
1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,2
4,1,11,21,0,0,0,1,0.26,0.303,0.48,0,64
3,1,8,12,0,3,1,1,0.74,0.6667,0.51,0,312
4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,15
1,1,1,21,0,6,0,1,0.18,0.1515,0.74,0.3284,69
3,0,8,1,0,6,0,1,0.66,0.6061,0.78,0.1642,67
3,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,14
1,0,1,3,0,0,0,2,0.46,0.4545,0.94,0.194,6
3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,379
3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,141
3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.194,8
2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,420
1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,21
3,0,9,0,0,6,0,2,0.64,0.6061,0.73,0.1045,87
3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,450
1,0,1,15,0,6,0,2,0.44,0.4394,0.77,0.2985,110
2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,2
4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,743
1,0,2,3,0,4,1,1,0.18,0.1667,0.43,0.2537,1
2,1,5,2,0,2,1,2,0.58,0.5455,0.83,0.1045,11
1,1,12,18,0,1,1,3,0.24,0.2576,0.93,0.1045,26
1,1,2,22,0,3,1,2,0.44,0.4394,0.47,0.2537,147
1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,200
3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,288
3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,152
1,1,1,5,0,0,0,3,0.16,0.1515,0.74,0.2239,3
3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,328
4,1,12,1,0,1,1,2,0.36,0.3788,1,0,4
4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,267
4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,293
4,0,11,2,0,3,1,2,0.46,0.4545,0.94,0.1045,10
4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,93
3,1,8,16,0,1,1,1,0.8,0.7121,0.36,0.0896,464
1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,39
2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,729
2,0,5,15,0,0,0,1,0.66,0.6212,0.69,0.2537,459
1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,59
3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0,17
4,1,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,737
3,1,8,6,0,3,1,1,0.62,0.5909,0.73,0,187
2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,238
2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,16
2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,22
3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,186
2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0,554
2,0,4,10,0,6,0,1,0.48,0.4697,0.44,0.3881,279
3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,705
3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,152
2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0,4
1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,3
3,1,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,31
4,1,10,19,1,1,0,2,0.4,0.4091,0.71,0.2537,371
1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,9
3,0,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,491
4,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,222
3,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,820
4,1,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,731
2,0,4,16,0,5,1,2,0.54,0.5152,0.42,0.3582,299
2,0,4,5,0,4,1,2,0.62,0.5758,0.83,0.3881,13
1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,56
3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0,8
3,1,8,7,0,1,1,2,0.62,0.5909,0.78,0.1343,442
4,0,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,400
3,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,694
1,1,12,19,0,5,1,2,0.24,0.2273,0.65,0.194,128
1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,6
2,1,4,14,0,2,1,1,0.64,0.6212,0.27,0.2836,257
3,0,9,14,0,6,0,2,0.72,0.6818,0.66,0.1642,380
4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,164
4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,116
1,1,2,8,0,5,1,2,0.38,0.3939,0.76,0.3284,469
2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134
1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,73
4,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,390
2,1,4,19,0,6,0,2,0.6,0.6212,0.4,0.1642,459
3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,27
1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0,80
1,1,2,8,0,3,1,1,0.32,0.2879,0.61,0.3582,515
4,0,10,13,1,1,0,1,0.72,0.6515,0.37,0,365
4,1,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,282
1,1,2,1,0,5,1,2,0.3,0.3333,0.93,0,18
2,0,5,16,0,0,0,2,0.5,0.4848,0.72,0.194,214
4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,19
1,1,3,5,0,2,1,2,0.46,0.4545,0.82,0.194,24
1,0,1,4,0,1,1,1,0.16,0.1364,0.47,0.3881,1
2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,3
1,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,112
4,0,11,20,0,6,0,2,0.42,0.4242,0.58,0,141
4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,13
2,0,5,2,0,2,1,2,0.66,0.5909,0.94,0.1343,12
1,0,2,1,0,0,0,1,0.24,0.197,0.41,0.4627,16
1,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,4
2,0,3,15,0,1,1,1,0.32,0.303,0.24,0.2836,72
2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,608
1,1,2,15,0,3,1,2,0.4,0.4091,0.82,0.2836,90
2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,7
4,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,122
1,0,1,1,0,2,1,1,0.16,0.1818,0.59,0.1045,2
3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,3
1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0,54
3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247
1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,205
1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
1,0,12,22,0,5,1,2,0.34,0.3333,0.71,0.1642,85
4,1,10,19,0,2,1,2,0.5,0.4848,0.72,0.1642,514
3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0,29
2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,280
4,0,9,10,0,5,1,1,0.6,0.6061,0.64,0,168
3,0,9,5,0,5,1,1,0.38,0.3939,0.76,0.194,32
2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194,138
2,0,5,14,0,5,1,1,0.76,0.697,0.55,0.2537,239
3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,196
4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,502
4,0,12,2,0,2,1,1,0.2,0.2576,0.8,0,2
1,0,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,99
3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0,327
1,1,3,6,0,3,1,1,0.28,0.2576,0.61,0.3881,108
4,1,10,2,0,1,1,1,0.38,0.3939,0.71,0,5
2,1,3,13,0,6,0,1,0.54,0.5152,0.6,0.1343,638
4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,472
2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,19
2,1,5,10,0,6,0,1,0.56,0.5303,0.49,0.0896,411
2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239,85
2,1,3,6,0,4,1,1,0.46,0.4545,0.59,0.2537,117
2,1,5,16,0,0,0,2,0.62,0.6061,0.61,0,544
3,0,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,183
4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,117
3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,457
3,1,7,6,0,6,0,2,0.64,0.5909,0.78,0.0896,35
1,0,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,75
1,1,2,1,0,2,1,2,0.26,0.303,0.56,0,6
3,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,254
2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985,166
2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0,266
2,1,6,13,0,5,1,1,0.72,0.6818,0.7,0.2985,316
3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,11
3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,76
1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,149
2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985,59
1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
1,0,1,22,0,3,1,1,0.18,0.197,0.55,0.1343,42
2,1,3,20,0,3,1,1,0.6,0.6212,0.56,0.2985,362
1,1,1,2,0,0,0,1,0.36,0.3333,0.37,0.2836,67
3,1,8,15,0,3,1,1,0.76,0.697,0.52,0.2537,266
3,1,8,4,0,4,1,1,0.62,0.5758,0.83,0,6
1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,97
2,0,4,1,1,5,0,1,0.44,0.4394,0.62,0,15
4,1,12,20,0,3,1,1,0.36,0.3485,0.57,0.2239,241
4,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,750
1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,4
3,1,9,13,0,5,1,1,0.8,0.7727,0.59,0.2537,354
1,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045,1
4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,345
1,1,12,11,0,4,1,2,0.28,0.2424,0.56,0.4478,103
2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,478
4,1,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,348
1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,332
2,0,5,8,0,0,0,2,0.44,0.4394,0.77,0.1343,59
4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,217
3,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,870
2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045,6
1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,10
3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343,18
3,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,640
4,1,10,23,0,2,1,1,0.4,0.4091,0.71,0,199
3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,440
3,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,130
2,0,5,3,0,0,0,1,0.5,0.4848,1,0.1045,33
2,0,5,22,0,2,1,2,0.58,0.5455,0.6,0.3881,113
1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12
1,1,12,8,0,3,1,3,0.2,0.1818,0.86,0.3284,31
2,1,5,12,0,6,0,1,0.72,0.6667,0.58,0.1045,550
2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,112
1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118
2,1,4,12,0,0,0,1,0.64,0.6212,0.44,0.2836,635
2,0,5,21,0,3,1,1,0.66,0.6212,0.69,0.1343,236
2,0,4,0,0,3,1,2,0.4,0.4091,1,0.2985,15
2,0,6,21,0,0,0,1,0.64,0.6061,0.73,0.1642,165
3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,217
2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582,287
1,0,3,6,0,4,1,3,0.36,0.3333,0,0.3284,12
2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,13
1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5
1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,4
3,0,9,14,0,3,1,1,0.78,0.7121,0.52,0.2239,124
3,0,8,17,0,6,0,2,0.72,0.697,0.74,0.2537,269
1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0,84
2,1,4,18,0,0,0,1,0.7,0.6364,0.42,0.2537,479
1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0,62
2,0,6,22,0,5,1,1,0.62,0.6212,0.35,0,171
2,0,5,5,0,0,0,3,0.52,0.5,1,0.1045,14
1,1,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,11
3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,133
3,1,8,0,0,2,1,1,0.7,0.6667,0.74,0.2239,60
4,0,10,17,0,6,0,3,0.4,0.4091,0.76,0.194,228
1,1,1,8,0,2,1,3,0.3,0.2879,0.81,0.2836,93
2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582,461
2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,223
2,0,6,14,0,4,1,1,0.78,0.6667,0.24,0.3284,185
2,0,4,4,0,3,1,3,0.4,0.4091,0.94,0.3284,3
4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,884
1,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,37
4,1,11,7,0,4,1,1,0.28,0.2576,0.36,0.3881,423
2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,503
2,0,5,20,0,6,0,1,0.56,0.5303,0.43,0.1343,219
1,1,3,13,0,0,0,1,0.42,0.4242,0.41,0.2985,464
3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,643
3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,150
4,0,10,8,1,1,0,1,0.52,0.5,0.83,0,254
4,0,11,13,0,1,1,2,0.58,0.5455,0.56,0,162
3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,296
3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0,319
2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,5
3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,219
2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,410
4,0,11,16,1,4,0,1,0.5,0.4848,0.34,0.2836,114
2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,261
3,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,519
4,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,105
3,1,8,10,0,4,1,1,0.74,0.6818,0.58,0.0896,233
4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,65
4,1,10,21,0,2,1,3,0.62,0.5455,0.94,0.1045,289
2,0,5,17,0,1,1,1,0.66,0.6212,0.65,0.194,537
1,0,12,23,0,5,1,2,0.36,0.3333,0.66,0.2537,73
3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,225
1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,85
4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,155
1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94
2,0,4,19,0,4,1,1,0.54,0.5152,0.32,0,259
4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,198
3,0,9,23,0,6,0,2,0.62,0.5606,0.88,0,139
1,1,12,8,0,5,1,2,0.24,0.2424,0.6,0.1343,239
4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,180
3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,222
4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0,268
2,0,4,4,0,4,1,2,0.62,0.5758,0.83,0.4179,9
1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,32
4,1,11,11,0,0,0,2,0.26,0.2576,0.41,0.2239,204
3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0,467
2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,239
2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.2836,13
4,0,10,1,0,6,0,3,0.3,0.2727,0.87,0.2985,18
3,0,8,10,0,2,1,1,0.82,0.7273,0.36,0.2985,140
1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,134
4,0,12,13,0,0,0,1,0.4,0.4091,0.66,0.2239,357
3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,226
3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,430
3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,6
1,0,12,17,0,6,0,1,0.42,0.4242,0.54,0.194,129
1,1,12,11,0,5,1,2,0.32,0.2879,0.42,0.4179,162
3,1,8,13,0,4,1,1,0.76,0.6818,0.48,0.1045,290
2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,84
1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
2,0,4,21,0,2,1,1,0.62,0.5909,0.78,0.2836,195
2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582,396
1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,1
3,0,8,5,0,3,1,2,0.76,0.697,0.55,0.0896,24
2,0,4,0,0,2,1,1,0.62,0.6061,0.69,0.2836,27
2,1,5,8,0,4,1,1,0.46,0.4545,0.67,0.3582,630
4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,225
2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,4
2,0,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,153
3,1,8,12,0,2,1,1,0.72,0.6515,0.45,0,305
3,0,6,19,0,1,1,1,0.72,0.6818,0.62,0.194,396
3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,260
1,1,3,15,0,3,1,1,0.54,0.5152,0.37,0.4478,209
1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,96
3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,369
1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,14
4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,287
2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,178
1,1,12,11,0,6,0,3,0.2,0.2424,0.93,0.0896,45
4,1,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,524
4,0,9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,152
2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,221
3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,291
3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239,148
4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,152
2,1,5,18,0,5,1,1,0.7,0.6515,0.54,0.4627,641
1,1,1,2,0,6,0,1,0.26,0.303,0.6,0,41
2,1,6,5,0,5,1,2,0.62,0.5909,0.78,0.0896,45
3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,193
4,0,12,16,0,6,0,1,0.38,0.3939,0.46,0,305
2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,157
3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0,858
2,0,5,14,0,2,1,2,0.7,0.6515,0.58,0.5224,158
2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,203
4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,365
1,0,2,10,0,0,0,2,0.26,0.2576,0.41,0.194,104
3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,371
2,0,4,11,0,3,1,1,0.62,0.6061,0.69,0.0896,118
3,1,8,1,0,3,1,1,0.7,0.6515,0.61,0,37
2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,25
4,1,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,102
4,1,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,15
3,0,9,22,0,3,1,2,0.66,0.6212,0.65,0.1343,160
1,1,2,21,0,5,1,1,0.38,0.3939,0.37,0.194,129
3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,323
4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,64
4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,359
4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.194,31
2,1,5,14,0,6,0,3,0.7,0.6515,0.61,0.2985,428
2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,279
2,0,5,9,0,3,1,1,0.68,0.6364,0.65,0.0896,234
4,1,12,7,0,6,0,2,0.36,0.3636,1,0.0896,39
3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,241
2,1,5,14,0,3,1,2,0.64,0.6212,0.53,0.2537,243
2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881,138
3,0,7,14,0,4,1,1,0.74,0.6515,0.35,0.2836,178
3,0,9,21,0,4,1,2,0.66,0.6212,0.57,0.194,177
3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,21
1,0,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,153
4,1,11,13,0,1,1,1,0.42,0.4242,0.35,0.1045,217
2,1,3,21,0,3,1,1,0.58,0.5455,0.6,0.2537,261
4,1,12,10,0,5,1,1,0.26,0.2576,0.81,0.194,190
1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0,74
2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239,517
1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,75
2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239,163
1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
2,1,5,12,0,4,1,1,0.7,0.6515,0.58,0.1045,289
2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,3
4,1,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,403
4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0,204
3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,457
3,1,8,23,0,5,1,2,0.68,0.6364,0.69,0.0896,178
2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836,125
2,0,6,15,0,1,1,1,0.8,0.697,0.29,0.194,165
4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,23
3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,614
2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,421
4,1,10,14,0,6,0,1,0.48,0.4697,0.33,0.194,597
1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,14
2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,134
1,0,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478,12
1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,59
2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239,97
3,0,8,15,0,4,1,1,0.8,0.7576,0.55,0.2537,165
3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,624
4,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,20
3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,285
1,0,2,6,0,5,1,1,0.1,0.1818,0.68,0,24
4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,258
2,0,4,15,0,0,0,1,0.66,0.6212,0.61,0.2537,369
1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,7
1,1,2,21,0,6,0,1,0.24,0.2121,0.35,0.3284,85
3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,149
3,1,8,1,0,5,1,1,0.66,0.2424,0.65,0.1045,54
2,0,6,16,0,0,0,1,0.72,0.6667,0.51,0.0896,398
2,0,6,17,0,3,1,1,0.86,0.803,0.47,0.2985,486
1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,84
1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117
3,1,9,5,0,6,0,2,0.66,0.5909,0.94,0.2537,15
2,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,62
4,1,10,19,0,3,1,2,0.56,0.5303,0.46,0.5821,566
2,0,4,14,0,3,1,2,0.42,0.4242,0.77,0.2537,106
2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,18
4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627
4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,8
3,1,8,11,0,0,0,1,0.74,0.6667,0.42,0.1642,449
1,1,3,23,0,4,1,1,0.36,0.3485,0.5,0.2239,85
